0.21428571428571416	0.04473292800628911
0.8707675095863335	0.41119107955076634
0.8821323592532373	0.7613468506710214
0.8821323592532373	0.8196745060598396
0.8821323592532373	0.8577532866791698
0.8821323592532373	0.8642463689564436
0.888091618732147	0.8709012887527507
0.8886007619601644	0.879473595121554
0.8886007619601644	0.8814813958263094
0.8886007619601644	0.8835454178847819
0.8888106565831816	0.8862695659506141
0.888824636668076	0.8871438197855532
0.8888352155406458	0.8886473688229861
0.8888847120568568	0.8887782902938183
0.8888847120568568	0.8888257306433878
0.8888847120568568	0.8888368695952208
0.888885342005722	0.8888613314286492
0.8888856067347115	0.8888818534300675
0.8888857660011228	0.8888836738897581
0.8888857660011228	0.8888848132339359
0.8888859005066126	0.8888853080948411
0.8888859801145951	0.8888854759326879
0.8888859801145951	0.8888856019160053
0.8888859801145951	0.8888857163723186
0.888886795153371	0.8888858015164923
0.888886795153371	0.888885908477162
0.888886796679295	0.8888859936970648
0.8888868408235434	0.8888861292188635
0.8888868408235434	0.8888863681664838
0.8888868483555021	0.8888867567648482

0.21428571428571416	0.04813104470578156
0.8629906605699834	0.4603797370427206
0.8693893321703906	0.7396243179611528
0.8769228607833226	0.7815671051963418
0.8804134756776452	0.8597214478574322
0.8804525846919776	0.8678721906238934
0.8814243314453193	0.8745510758480313
0.885271876605653	0.8778264850445329
0.8855602805799416	0.8804493154612061
0.8855602805799416	0.8816685925605564
0.8865487345340977	0.8840217998264938
0.8867659317912355	0.8849493377790186
0.8868957153887934	0.8854336454444909
0.8869420061229263	0.8857186145148489
0.8869420061229263	0.8861700912878699
0.887098194863815	0.8867051496753084
0.887098194863815	0.8868715775074624
0.8871109007099712	0.8869749362214356
0.8871270097208798	0.887031576751111
0.8871275589005669	0.8870956269135364
0.8871354489751332	0.8871149583157181
0.8871391338352482	0.8871255381538894
0.8871587108985531	0.8871284717338493
0.8871599474657503	0.8871323226109966
0.88716150509478	0.8871368259371201
0.8871620031038081	0.8871416802924413
0.8871671218888161	0.8871488727698801
0.8871671218888161	0.8871602955407368
0.8872302315903968	0.8871644091837898
0.8872302556136472	0.8871676836726405

0.21428571428571416	0.08319608095038365
0.8680350475960863	0.5099548734714145
0.8680350475960863	0.7684993598759045
0.8717883640882963	0.8095887914406589
0.872075514154315	0.8523323219465526
0.8814603420458377	0.8617150502714975
0.8838010296579165	0.8686915106893706
0.8866374251078318	0.8729629152473951
0.8883763362877456	0.878131661728485
0.8883763362877456	0.8821861772860458
0.8883763362877456	0.8843651916772791
0.8883935866898823	0.8873266309173355
0.8885335224841153	0.887700929830798
0.8885771066596181	0.888139011197719
0.8885771066596181	0.8883940572311236
0.8886474826584869	0.8884221292625492
0.8887248057709758	0.8884852528567698
0.8887248057709758	0.8885345310133553
0.8887784625104327	0.8885953984460773
0.8887807951185825	0.88867782984465
0.8888102972563637	0.8887302160790324
0.8888103262797896	0.8887684308372191
0.8888312099169922	0.8887850866282224
0.8888330900207652	0.8887950717431709
0.8888330902774947	0.8888049095208815
0.8888330902887347	0.8888156505562591
0.8888505922157164	0.8888226019989873
0.8888505922157164	0.8888310793410915
0.8888679103105351	0.8888331495632137
0.8888854201939113	0.8888339107802029

